dteday,yr,season,mnth,day,hr,holiday,weekday,workingday,casual,registered
9/28/2011,0,4,9,28,3,0,3,1,0,3
9/28/2011,0,4,9,28,4,0,3,1,2,5
9/28/2011,0,4,9,28,5,0,3,1,2,17
9/28/2011,0,4,9,28,6,0,3,1,4,113
9/28/2011,0,4,9,28,7,0,3,1,6,174
9/28/2011,0,4,9,28,8,0,3,1,18,272
9/28/2011,0,4,9,28,9,0,3,1,12,138
9/28/2011,0,4,9,28,10,0,3,1,21,111
9/28/2011,0,4,9,28,11,0,3,1,22,124
9/28/2011,0,4,9,28,12,0,3,1,26,161
9/28/2011,0,4,9,28,13,0,3,1,22,135
9/28/2011,0,4,9,28,14,0,3,1,26,147
9/28/2011,0,4,9,28,15,0,3,1,33,143
9/28/2011,0,4,9,28,16,0,3,1,40,243
9/28/2011,0,4,9,28,17,0,3,1,62,524
9/28/2011,0,4,9,28,18,0,3,1,66,461
9/28/2011,0,4,9,28,19,0,3,1,55,312
9/28/2011,0,4,9,28,20,0,3,1,12,93
9/28/2011,0,4,9,28,21,0,3,1,5,64
9/28/2011,0,4,9,28,22,0,3,1,20,70
9/28/2011,0,4,9,28,23,0,3,1,10,56
9/29/2011,0,4,9,29,0,0,4,1,8,35
9/29/2011,0,4,9,29,1,0,4,1,1,17
9/29/2011,0,4,9,29,2,0,4,1,1,4
9/29/2011,0,4,9,29,3,0,4,1,0,5
9/29/2011,0,4,9,29,4,0,4,1,3,7
9/29/2011,0,4,9,29,5,0,4,1,0,19
9/29/2011,0,4,9,29,6,0,4,1,6,108
9/29/2011,0,4,9,29,7,0,4,1,12,266
9/29/2011,0,4,9,29,8,0,4,1,30,404
9/29/2011,0,4,9,29,9,0,4,1,25,195
9/29/2011,0,4,9,29,10,0,4,1,25,105
9/29/2011,0,4,9,29,11,0,4,1,34,119
9/29/2011,0,4,9,29,12,0,4,1,39,159
9/29/2011,0,4,9,29,13,0,4,1,34,172
9/29/2011,0,4,9,29,14,0,4,1,34,136
9/29/2011,0,4,9,29,15,0,4,1,40,182
9/29/2011,0,4,9,29,16,0,4,1,65,229
9/29/2011,0,4,9,29,17,0,4,1,60,524
9/29/2011,0,4,9,29,18,0,4,1,85,502
9/29/2011,0,4,9,29,19,0,4,1,34,345
9/29/2011,0,4,9,29,20,0,4,1,40,236
9/29/2011,0,4,9,29,21,0,4,1,28,192
9/29/2011,0,4,9,29,22,0,4,1,26,152
9/29/2011,0,4,9,29,23,0,4,1,15,61
9/30/2011,0,4,9,30,0,0,5,1,8,55
9/30/2011,0,4,9,30,1,0,5,1,3,15
9/30/2011,0,4,9,30,2,0,5,1,7,11
9/30/2011,0,4,9,30,3,0,5,1,0,3
9/30/2011,0,4,9,30,4,0,5,1,3,8
9/30/2011,0,4,9,30,5,0,5,1,1,20
9/30/2011,0,4,9,30,6,0,5,1,1,100
9/30/2011,0,4,9,30,7,0,5,1,12,280
9/30/2011,0,4,9,30,8,0,5,1,32,427
9/30/2011,0,4,9,30,9,0,5,1,21,211
9/30/2011,0,4,9,30,10,0,5,1,47,124
9/30/2011,0,4,9,30,11,0,5,1,47,165
9/30/2011,0,4,9,30,12,0,5,1,60,197
9/30/2011,0,4,9,30,13,0,5,1,70,191
9/30/2011,0,4,9,30,14,0,5,1,94,175
9/30/2011,0,4,9,30,15,0,5,1,50,190
9/30/2011,0,4,9,30,16,0,5,1,63,300
9/30/2011,0,4,9,30,17,0,5,1,92,494
9/30/2011,0,4,9,30,18,0,5,1,63,451
9/30/2011,0,4,9,30,19,0,5,1,40,329
9/30/2011,0,4,9,30,20,0,5,1,29,204
9/30/2011,0,4,9,30,21,0,5,1,25,176
9/30/2011,0,4,9,30,22,0,5,1,31,131
9/30/2011,0,4,9,30,23,0,5,1,21,106
10/1/2011,0,4,10,1,0,0,6,0,25,108
10/1/2011,0,4,10,1,1,0,6,0,9,44
10/1/2011,0,4,10,1,2,0,6,0,22,48
10/1/2011,0,4,10,1,3,0,6,0,6,14
10/1/2011,0,4,10,1,4,0,6,0,3,8
10/1/2011,0,4,10,1,5,0,6,0,1,1
10/1/2011,0,4,10,1,6,0,6,0,5,17
10/1/2011,0,4,10,1,7,0,6,0,4,27
10/1/2011,0,4,10,1,8,0,6,0,10,60
10/1/2011,0,4,10,1,9,0,6,0,15,109
10/1/2011,0,4,10,1,10,0,6,0,22,102
10/1/2011,0,4,10,1,11,0,6,0,28,99
10/1/2011,0,4,10,1,12,0,6,0,29,132
10/1/2011,0,4,10,1,13,0,6,0,25,95
10/1/2011,0,4,10,1,14,0,6,0,34,149
10/1/2011,0,4,10,1,15,0,6,0,39,151
10/1/2011,0,4,10,1,16,0,6,0,59,167
10/1/2011,0,4,10,1,17,0,6,0,56,167
10/1/2011,0,4,10,1,18,0,6,0,24,119
10/1/2011,0,4,10,1,19,0,6,0,25,96
10/1/2011,0,4,10,1,20,0,6,0,9,60
10/1/2011,0,4,10,1,21,0,6,0,1,50
10/1/2011,0,4,10,1,22,0,6,0,13,60
10/1/2011,0,4,10,1,23,0,6,0,6,54
10/2/2011,0,4,10,2,0,0,0,0,5,45
10/2/2011,0,4,10,2,1,0,0,0,1,20
10/2/2011,0,4,10,2,2,0,0,0,4,29
10/2/2011,0,4,10,2,3,0,0,0,2,2
10/2/2011,0,4,10,2,4,0,0,0,5,5
10/2/2011,0,4,10,2,5,0,0,0,0,4
10/2/2011,0,4,10,2,6,0,0,0,3,15
10/2/2011,0,4,10,2,7,0,0,0,3,21
10/2/2011,0,4,10,2,8,0,0,0,15,52
10/2/2011,0,4,10,2,9,0,0,0,17,93
10/2/2011,0,4,10,2,10,0,0,0,61,190
10/2/2011,0,4,10,2,11,0,0,0,72,215
10/2/2011,0,4,10,2,12,0,0,0,79,245
10/2/2011,0,4,10,2,13,0,0,0,82,221
10/2/2011,0,4,10,2,14,0,0,0,62,197
10/2/2011,0,4,10,2,15,0,0,0,27,141
10/2/2011,0,4,10,2,16,0,0,0,45,164
10/2/2011,0,4,10,2,17,0,0,0,30,132
10/2/2011,0,4,10,2,18,0,0,0,17,160
10/2/2011,0,4,10,2,19,0,0,0,32,125
10/2/2011,0,4,10,2,20,0,0,0,17,73
10/2/2011,0,4,10,2,21,0,0,0,15,68
10/2/2011,0,4,10,2,22,0,0,0,10,57
10/2/2011,0,4,10,2,23,0,0,0,4,16
10/3/2011,0,4,10,3,0,0,1,1,4,15
10/3/2011,0,4,10,3,1,0,1,1,1,2
10/3/2011,0,4,10,3,2,0,1,1,1,6
10/3/2011,0,4,10,3,3,0,1,1,1,3
10/3/2011,0,4,10,3,4,0,1,1,3,8
10/3/2011,0,4,10,3,5,0,1,1,2,14
10/3/2011,0,4,10,3,6,0,1,1,4,93
10/3/2011,0,4,10,3,7,0,1,1,6,238
10/3/2011,0,4,10,3,8,0,1,1,14,361
10/3/2011,0,4,10,3,9,0,1,1,10,138
10/3/2011,0,4,10,3,10,0,1,1,20,84
10/3/2011,0,4,10,3,11,0,1,1,24,97
10/3/2011,0,4,10,3,12,0,1,1,30,120
10/3/2011,0,4,10,3,13,0,1,1,14,99
10/3/2011,0,4,10,3,14,0,1,1,27,96
10/3/2011,0,4,10,3,15,0,1,1,20,76
10/3/2011,0,4,10,3,16,0,1,1,17,204
10/3/2011,0,4,10,3,17,0,1,1,38,452
10/3/2011,0,4,10,3,18,0,1,1,29,386
10/3/2011,0,4,10,3,19,0,1,1,13,297
10/3/2011,0,4,10,3,20,0,1,1,14,193
10/3/2011,0,4,10,3,21,0,1,1,8,125
10/3/2011,0,4,10,3,22,0,1,1,13,81
10/3/2011,0,4,10,3,23,0,1,1,9,40
10/4/2011,0,4,10,4,0,0,2,1,6,24
10/4/2011,0,4,10,4,1,0,2,1,1,5
10/4/2011,0,4,10,4,2,0,2,1,2,4
10/4/2011,0,4,10,4,3,0,2,1,1,3
10/4/2011,0,4,10,4,4,0,2,1,4,6
10/4/2011,0,4,10,4,5,0,2,1,2,22
10/4/2011,0,4,10,4,6,0,2,1,4,111
10/4/2011,0,4,10,4,7,0,2,1,9,295
10/4/2011,0,4,10,4,8,0,2,1,29,374
10/4/2011,0,4,10,4,9,0,2,1,17,165
10/4/2011,0,4,10,4,10,0,2,1,20,109
10/4/2011,0,4,10,4,11,0,2,1,20,99
10/4/2011,0,4,10,4,12,0,2,1,40,162
10/4/2011,0,4,10,4,13,0,2,1,18,150
10/4/2011,0,4,10,4,14,0,2,1,28,158
10/4/2011,0,4,10,4,15,0,2,1,26,163
10/4/2011,0,4,10,4,16,0,2,1,37,275
10/4/2011,0,4,10,4,17,0,2,1,53,527
10/4/2011,0,4,10,4,18,0,2,1,69,458
10/4/2011,0,4,10,4,19,0,2,1,33,307
10/4/2011,0,4,10,4,20,0,2,1,26,238
10/4/2011,0,4,10,4,21,0,2,1,20,141
10/4/2011,0,4,10,4,22,0,2,1,9,108
10/4/2011,0,4,10,4,23,0,2,1,4,57
10/5/2011,0,4,10,5,0,0,3,1,8,38
10/5/2011,0,4,10,5,1,0,3,1,2,4
10/5/2011,0,4,10,5,2,0,3,1,2,4
10/5/2011,0,4,10,5,3,0,3,1,1,2
10/5/2011,0,4,10,5,4,0,3,1,2,6
10/5/2011,0,4,10,5,5,0,3,1,1,26
10/5/2011,0,4,10,5,6,0,3,1,6,114
10/5/2011,0,4,10,5,7,0,3,1,7,289
10/5/2011,0,4,10,5,8,0,3,1,27,443
10/5/2011,0,4,10,5,9,0,3,1,30,184
10/5/2011,0,4,10,5,10,0,3,1,31,105
10/5/2011,0,4,10,5,11,0,3,1,30,135
10/5/2011,0,4,10,5,12,0,3,1,35,182
10/5/2011,0,4,10,5,13,0,3,1,28,186
10/5/2011,0,4,10,5,14,0,3,1,35,158
10/5/2011,0,4,10,5,15,0,3,1,33,144
10/5/2011,0,4,10,5,16,0,3,1,38,247
10/5/2011,0,4,10,5,17,0,3,1,64,522
10/5/2011,0,4,10,5,18,0,3,1,58,538
10/5/2011,0,4,10,5,19,0,3,1,38,331
10/5/2011,0,4,10,5,20,0,3,1,19,230
10/5/2011,0,4,10,5,21,0,3,1,26,170
10/5/2011,0,4,10,5,22,0,3,1,21,136
10/5/2011,0,4,10,5,23,0,3,1,7,61
10/6/2011,0,4,10,6,0,0,4,1,7,36
10/6/2011,0,4,10,6,1,0,4,1,3,14
10/6/2011,0,4,10,6,2,0,4,1,3,10
10/6/2011,0,4,10,6,3,0,4,1,1,1
10/6/2011,0,4,10,6,4,0,4,1,1,7
10/6/2011,0,4,10,6,5,0,4,1,0,21
10/6/2011,0,4,10,6,6,0,4,1,5,112
10/6/2011,0,4,10,6,7,0,4,1,13,284
10/6/2011,0,4,10,6,8,0,4,1,21,439
10/6/2011,0,4,10,6,9,0,4,1,18,185
10/6/2011,0,4,10,6,10,0,4,1,25,107
10/6/2011,0,4,10,6,11,0,4,1,27,112
10/6/2011,0,4,10,6,12,0,4,1,47,182
10/6/2011,0,4,10,6,13,0,4,1,31,155
10/6/2011,0,4,10,6,14,0,4,1,57,141
10/6/2011,0,4,10,6,15,0,4,1,60,154
10/6/2011,0,4,10,6,16,0,4,1,52,274
10/6/2011,0,4,10,6,17,0,4,1,61,502
10/6/2011,0,4,10,6,18,0,4,1,60,481
10/6/2011,0,4,10,6,19,0,4,1,36,302
10/6/2011,0,4,10,6,20,0,4,1,30,233
10/6/2011,0,4,10,6,21,0,4,1,32,158
10/6/2011,0,4,10,6,22,0,4,1,25,126
10/6/2011,0,4,10,6,23,0,4,1,16,78
10/7/2011,0,4,10,7,0,0,5,1,20,50
10/7/2011,0,4,10,7,1,0,5,1,1,22
10/7/2011,0,4,10,7,2,0,5,1,1,7
10/7/2011,0,4,10,7,3,0,5,1,1,6
10/7/2011,0,4,10,7,4,0,5,1,1,7
10/7/2011,0,4,10,7,5,0,5,1,1,21
10/7/2011,0,4,10,7,6,0,5,1,4,86
10/7/2011,0,4,10,7,7,0,5,1,3,234
10/7/2011,0,4,10,7,8,0,5,1,32,388
10/7/2011,0,4,10,7,9,0,5,1,32,204
10/7/2011,0,4,10,7,10,0,5,1,49,128
10/7/2011,0,4,10,7,11,0,5,1,78,147
10/7/2011,0,4,10,7,12,0,5,1,62,176
10/7/2011,0,4,10,7,13,0,5,1,93,207
10/7/2011,0,4,10,7,14,0,5,1,78,181
10/7/2011,0,4,10,7,15,0,5,1,66,199
10/7/2011,0,4,10,7,16,0,5,1,74,348
10/7/2011,0,4,10,7,17,0,5,1,99,459
10/7/2011,0,4,10,7,18,0,5,1,95,373
10/7/2011,0,4,10,7,19,0,5,1,49,240
10/7/2011,0,4,10,7,20,0,5,1,31,169
10/7/2011,0,4,10,7,21,0,5,1,20,141
10/7/2011,0,4,10,7,22,0,5,1,28,121
10/7/2011,0,4,10,7,23,0,5,1,21,110
10/8/2011,0,4,10,8,0,0,6,0,18,74
10/8/2011,0,4,10,8,1,0,6,0,12,48
10/8/2011,0,4,10,8,2,0,6,0,5,43
10/8/2011,0,4,10,8,3,0,6,0,2,13
10/8/2011,0,4,10,8,4,0,6,0,4,9
10/8/2011,0,4,10,8,5,0,6,0,1,4
10/8/2011,0,4,10,8,6,0,6,0,7,18
10/8/2011,0,4,10,8,7,0,6,0,25,43
10/8/2011,0,4,10,8,8,0,6,0,15,91
10/8/2011,0,4,10,8,9,0,6,0,52,160
10/8/2011,0,4,10,8,10,0,6,0,121,219
10/8/2011,0,4,10,8,11,0,6,0,174,218
10/8/2011,0,4,10,8,12,0,6,0,192,257
10/8/2011,0,4,10,8,13,0,6,0,254,226
10/8/2011,0,4,10,8,14,0,6,0,252,216
10/8/2011,0,4,10,8,15,0,6,0,260,231
10/8/2011,0,4,10,8,16,0,6,0,222,232
10/8/2011,0,4,10,8,17,0,6,0,172,216
10/8/2011,0,4,10,8,18,0,6,0,136,226
10/8/2011,0,4,10,8,19,0,6,0,74,169
10/8/2011,0,4,10,8,20,0,6,0,79,126
10/8/2011,0,4,10,8,21,0,6,0,52,130
10/8/2011,0,4,10,8,22,0,6,0,46,106
10/8/2011,0,4,10,8,23,0,6,0,50,87
10/9/2011,0,4,10,9,0,0,0,0,47,85
10/9/2011,0,4,10,9,1,0,0,0,13,60
10/9/2011,0,4,10,9,2,0,0,0,21,37
10/9/2011,0,4,10,9,3,0,0,0,8,17
10/9/2011,0,4,10,9,4,0,0,0,8,9
10/9/2011,0,4,10,9,5,0,0,0,1,11
10/9/2011,0,4,10,9,6,0,0,0,8,16
10/9/2011,0,4,10,9,7,0,0,0,16,23
10/9/2011,0,4,10,9,8,0,0,0,26,84
10/9/2011,0,4,10,9,9,0,0,0,64,116
10/9/2011,0,4,10,9,10,0,0,0,156,212
10/9/2011,0,4,10,9,11,0,0,0,187,231
10/9/2011,0,4,10,9,12,0,0,0,213,245
10/9/2011,0,4,10,9,13,0,0,0,223,190
10/9/2011,0,4,10,9,14,0,0,0,273,230
10/9/2011,0,4,10,9,15,0,0,0,196,206
10/9/2011,0,4,10,9,16,0,0,0,224,249
10/9/2011,0,4,10,9,17,0,0,0,206,227
10/9/2011,0,4,10,9,18,0,0,0,187,230
10/9/2011,0,4,10,9,19,0,0,0,114,183
10/9/2011,0,4,10,9,20,0,0,0,60,136
10/9/2011,0,4,10,9,21,0,0,0,51,117
10/9/2011,0,4,10,9,22,0,0,0,49,106
10/9/2011,0,4,10,9,23,0,0,0,36,82
10/10/2011,0,4,10,10,0,1,1,0,12,44
10/10/2011,0,4,10,10,1,1,1,0,2,27
10/10/2011,0,4,10,10,2,1,1,0,5,17
10/10/2011,0,4,10,10,3,1,1,0,2,6
10/10/2011,0,4,10,10,4,1,1,0,3,6
10/10/2011,0,4,10,10,5,1,1,0,2,16
10/10/2011,0,4,10,10,6,1,1,0,6,41
10/10/2011,0,4,10,10,7,1,1,0,10,99
10/10/2011,0,4,10,10,8,1,1,0,28,229
10/10/2011,0,4,10,10,9,1,1,0,56,158
10/10/2011,0,4,10,10,10,1,1,0,108,160
10/10/2011,0,4,10,10,11,1,1,0,137,180
10/10/2011,0,4,10,10,12,1,1,0,165,203
10/10/2011,0,4,10,10,13,1,1,0,144,216
10/10/2011,0,4,10,10,14,1,1,0,148,225
10/10/2011,0,4,10,10,15,1,1,0,128,251
10/10/2011,0,4,10,10,16,1,1,0,155,250
10/10/2011,0,4,10,10,17,1,1,0,123,331
10/10/2011,0,4,10,10,18,1,1,0,109,367
10/10/2011,0,4,10,10,19,1,1,0,67,264
10/10/2011,0,4,10,10,20,1,1,0,38,190
10/10/2011,0,4,10,10,21,1,1,0,25,145
10/10/2011,0,4,10,10,22,1,1,0,23,106
10/10/2011,0,4,10,10,23,1,1,0,10,60
10/11/2011,0,4,10,11,0,0,2,1,15,18
10/11/2011,0,4,10,11,1,0,2,1,2,6
10/11/2011,0,4,10,11,2,0,2,1,2,6
10/11/2011,0,4,10,11,3,0,2,1,2,1
10/11/2011,0,4,10,11,4,0,2,1,1,7
10/11/2011,0,4,10,11,5,0,2,1,0,17
10/11/2011,0,4,10,11,6,0,2,1,10,116
10/11/2011,0,4,10,11,7,0,2,1,17,330
10/11/2011,0,4,10,11,8,0,2,1,32,377
10/11/2011,0,4,10,11,9,0,2,1,38,192
10/11/2011,0,4,10,11,10,0,2,1,39,113
10/11/2011,0,4,10,11,11,0,2,1,29,89
10/11/2011,0,4,10,11,12,0,2,1,52,132
10/11/2011,0,4,10,11,13,0,2,1,40,135
10/11/2011,0,4,10,11,14,0,2,1,55,119
10/11/2011,0,4,10,11,15,0,2,1,34,136
10/11/2011,0,4,10,11,16,0,2,1,64,259
10/11/2011,0,4,10,11,17,0,2,1,68,531
10/11/2011,0,4,10,11,18,0,2,1,47,495
10/11/2011,0,4,10,11,19,0,2,1,31,282
10/11/2011,0,4,10,11,20,0,2,1,32,205
10/11/2011,0,4,10,11,21,0,2,1,15,155
10/11/2011,0,4,10,11,22,0,2,1,28,122
10/11/2011,0,4,10,11,23,0,2,1,8,44
10/12/2011,0,4,10,12,0,0,3,1,3,25
10/12/2011,0,4,10,12,1,0,3,1,2,5
10/12/2011,0,4,10,12,2,0,3,1,1,4
10/12/2011,0,4,10,12,3,0,3,1,0,2
10/12/2011,0,4,10,12,4,0,3,1,2,8
10/12/2011,0,4,10,12,5,0,3,1,0,19
10/12/2011,0,4,10,12,6,0,3,1,6,109
10/12/2011,0,4,10,12,7,0,3,1,13,241
10/12/2011,0,4,10,12,8,0,3,1,28,379
10/12/2011,0,4,10,12,9,0,3,1,12,180
10/12/2011,0,4,10,12,10,0,3,1,16,100
10/12/2011,0,4,10,12,11,0,3,1,16,99
10/12/2011,0,4,10,12,12,0,3,1,10,55
10/12/2011,0,4,10,12,13,0,3,1,23,73
10/12/2011,0,4,10,12,14,0,3,1,9,72
10/12/2011,0,4,10,12,15,0,3,1,1,39
10/12/2011,0,4,10,12,16,0,3,1,6,52
10/12/2011,0,4,10,12,17,0,3,1,14,232
10/12/2011,0,4,10,12,18,0,3,1,12,163
10/12/2011,0,4,10,12,19,0,3,1,5,99
10/12/2011,0,4,10,12,20,0,3,1,10,83
10/12/2011,0,4,10,12,21,0,3,1,7,71
10/12/2011,0,4,10,12,22,0,3,1,4,42
10/12/2011,0,4,10,12,23,0,3,1,11,38
10/13/2011,0,4,10,13,0,0,4,1,2,16
10/13/2011,0,4,10,13,1,0,4,1,1,6
10/13/2011,0,4,10,13,2,0,4,1,1,6
10/13/2011,0,4,10,13,3,0,4,1,2,1
10/13/2011,0,4,10,13,4,0,4,1,3,7
10/13/2011,0,4,10,13,5,0,4,1,1,13
10/13/2011,0,4,10,13,6,0,4,1,2,53
10/13/2011,0,4,10,13,7,0,4,1,3,73
10/13/2011,0,4,10,13,8,0,4,1,11,201
10/13/2011,0,4,10,13,9,0,4,1,1,103
10/13/2011,0,4,10,13,10,0,4,1,17,55
10/13/2011,0,4,10,13,11,0,4,1,6,73
10/13/2011,0,4,10,13,12,0,4,1,11,97
10/13/2011,0,4,10,13,13,0,4,1,18,139
10/13/2011,0,4,10,13,14,0,4,1,23,113
10/13/2011,0,4,10,13,15,0,4,1,25,125
10/13/2011,0,4,10,13,16,0,4,1,37,242
10/13/2011,0,4,10,13,17,0,4,1,45,429
10/13/2011,0,4,10,13,18,0,4,1,21,250
10/13/2011,0,4,10,13,19,0,4,1,16,184
10/13/2011,0,4,10,13,20,0,4,1,16,168
10/13/2011,0,4,10,13,21,0,4,1,6,112
10/13/2011,0,4,10,13,22,0,4,1,14,103
10/13/2011,0,4,10,13,23,0,4,1,2,42
10/14/2011,0,4,10,14,0,0,5,1,11,31
10/14/2011,0,4,10,14,1,0,5,1,6,13
10/14/2011,0,4,10,14,2,0,5,1,1,8
10/14/2011,0,4,10,14,3,0,5,1,1,3
10/14/2011,0,4,10,14,4,0,5,1,1,10
10/14/2011,0,4,10,14,5,0,5,1,0,14
10/14/2011,0,4,10,14,6,0,5,1,5,92
10/14/2011,0,4,10,14,7,0,5,1,8,134
10/14/2011,0,4,10,14,8,0,5,1,24,188
10/14/2011,0,4,10,14,9,0,5,1,14,161
10/14/2011,0,4,10,14,10,0,5,1,18,110
10/14/2011,0,4,10,14,11,0,5,1,9,73
10/14/2011,0,4,10,14,12,0,5,1,14,64
10/14/2011,0,4,10,14,13,0,5,1,16,111
10/14/2011,0,4,10,14,14,0,5,1,38,121
10/14/2011,0,4,10,14,15,0,5,1,59,166
10/14/2011,0,4,10,14,16,0,5,1,81,266
10/14/2011,0,4,10,14,17,0,5,1,53,423
10/14/2011,0,4,10,14,18,0,5,1,63,363
10/14/2011,0,4,10,14,19,0,5,1,25,218
10/14/2011,0,4,10,14,20,0,5,1,20,179
10/14/2011,0,4,10,14,21,0,5,1,20,153
10/14/2011,0,4,10,14,22,0,5,1,21,125
10/14/2011,0,4,10,14,23,0,5,1,13,77
10/15/2011,0,4,10,15,0,0,6,0,19,90
10/15/2011,0,4,10,15,1,0,6,0,7,61
10/15/2011,0,4,10,15,2,0,6,0,18,41
10/15/2011,0,4,10,15,3,0,6,0,3,15
10/15/2011,0,4,10,15,4,0,6,0,1,8
10/15/2011,0,4,10,15,5,0,6,0,1,3
10/15/2011,0,4,10,15,6,0,6,0,6,17
10/15/2011,0,4,10,15,7,0,6,0,15,37
10/15/2011,0,4,10,15,8,0,6,0,25,103
10/15/2011,0,4,10,15,9,0,6,0,48,154
10/15/2011,0,4,10,15,10,0,6,0,116,209
10/15/2011,0,4,10,15,11,0,6,0,151,218
10/15/2011,0,4,10,15,12,0,6,0,196,263
10/15/2011,0,4,10,15,13,0,6,0,169,220
10/15/2011,0,4,10,15,14,0,6,0,243,232
10/15/2011,0,4,10,15,15,0,6,0,164,208
10/15/2011,0,4,10,15,16,0,6,0,180,266
10/15/2011,0,4,10,15,17,0,6,0,175,261
10/15/2011,0,4,10,15,18,0,6,0,122,253
10/15/2011,0,4,10,15,19,0,6,0,59,174
10/15/2011,0,4,10,15,20,0,6,0,43,139
10/15/2011,0,4,10,15,21,0,6,0,51,112
10/15/2011,0,4,10,15,22,0,6,0,46,123
10/15/2011,0,4,10,15,23,0,6,0,31,99
10/16/2011,0,4,10,16,0,0,0,0,23,87
10/16/2011,0,4,10,16,1,0,0,0,11,61
10/16/2011,0,4,10,16,2,0,0,0,14,54
10/16/2011,0,4,10,16,3,0,0,0,9,28
10/16/2011,0,4,10,16,4,0,0,0,6,9
10/16/2011,0,4,10,16,5,0,0,0,1,3
10/16/2011,0,4,10,16,6,0,0,0,4,9
10/16/2011,0,4,10,16,7,0,0,0,7,36
10/16/2011,0,4,10,16,8,0,0,0,29,73
10/16/2011,0,4,10,16,9,0,0,0,37,148
10/16/2011,0,4,10,16,10,0,0,0,122,228
10/16/2011,0,4,10,16,11,0,0,0,157,215
10/16/2011,0,4,10,16,12,0,0,0,168,279
10/16/2011,0,4,10,16,13,0,0,0,167,266
10/16/2011,0,4,10,16,14,0,0,0,205,260
10/16/2011,0,4,10,16,15,0,0,0,180,227
10/16/2011,0,4,10,16,16,0,0,0,178,291
10/16/2011,0,4,10,16,17,0,0,0,150,250
10/16/2011,0,4,10,16,18,0,0,0,103,228
10/16/2011,0,4,10,16,19,0,0,0,50,178
10/16/2011,0,4,10,16,20,0,0,0,50,131
10/16/2011,0,4,10,16,21,0,0,0,12,85
10/16/2011,0,4,10,16,22,0,0,0,43,90
10/16/2011,0,4,10,16,23,0,0,0,12,45
10/17/2011,0,4,10,17,0,0,1,1,13,27
10/17/2011,0,4,10,17,1,0,1,1,2,12
10/17/2011,0,4,10,17,2,0,1,1,5,5
10/17/2011,0,4,10,17,3,0,1,1,0,2
10/17/2011,0,4,10,17,4,0,1,1,3,5
10/17/2011,0,4,10,17,5,0,1,1,1,25
10/17/2011,0,4,10,17,6,0,1,1,8,109
10/17/2011,0,4,10,17,7,0,1,1,8,296
10/17/2011,0,4,10,17,8,0,1,1,34,383
10/17/2011,0,4,10,17,9,0,1,1,24,177
10/17/2011,0,4,10,17,10,0,1,1,44,94
10/17/2011,0,4,10,17,11,0,1,1,33,128
10/17/2011,0,4,10,17,12,0,1,1,40,168
10/17/2011,0,4,10,17,13,0,1,1,47,153
10/17/2011,0,4,10,17,14,0,1,1,45,124
10/17/2011,0,4,10,17,15,0,1,1,64,139
10/17/2011,0,4,10,17,16,0,1,1,65,240
10/17/2011,0,4,10,17,17,0,1,1,78,537
10/17/2011,0,4,10,17,18,0,1,1,50,471
10/17/2011,0,4,10,17,19,0,1,1,43,285
10/17/2011,0,4,10,17,20,0,1,1,41,191
10/17/2011,0,4,10,17,21,0,1,1,34,138
10/17/2011,0,4,10,17,22,0,1,1,17,90
10/17/2011,0,4,10,17,23,0,1,1,8,49
10/18/2011,0,4,10,18,0,0,2,1,9,25
10/18/2011,0,4,10,18,1,0,2,1,2,4
10/18/2011,0,4,10,18,2,0,2,1,2,6
10/18/2011,0,4,10,18,3,0,2,1,0,1
10/18/2011,0,4,10,18,4,0,2,1,1,6
10/18/2011,0,4,10,18,5,0,2,1,2,16
10/18/2011,0,4,10,18,6,0,2,1,5,107
10/18/2011,0,4,10,18,7,0,2,1,13,323
10/18/2011,0,4,10,18,8,0,2,1,26,476
10/18/2011,0,4,10,18,9,0,2,1,27,195
10/18/2011,0,4,10,18,10,0,2,1,28,77
10/18/2011,0,4,10,18,11,0,2,1,33,109
10/18/2011,0,4,10,18,12,0,2,1,43,161
10/18/2011,0,4,10,18,13,0,2,1,46,168
10/18/2011,0,4,10,18,14,0,2,1,33,139
10/18/2011,0,4,10,18,15,0,2,1,64,136
10/18/2011,0,4,10,18,16,0,2,1,59,248
10/18/2011,0,4,10,18,17,0,2,1,70,550
10/18/2011,0,4,10,18,18,0,2,1,59,514
10/18/2011,0,4,10,18,19,0,2,1,29,283
10/18/2011,0,4,10,18,20,0,2,1,24,206
10/18/2011,0,4,10,18,21,0,2,1,26,175
10/18/2011,0,4,10,18,22,0,2,1,23,117
10/18/2011,0,4,10,18,23,0,2,1,5,60
10/19/2011,0,4,10,19,0,0,3,1,12,25
10/19/2011,0,4,10,19,1,0,3,1,5,6
10/19/2011,0,4,10,19,2,0,3,1,2,8
10/19/2011,0,4,10,19,4,0,3,1,0,3
10/19/2011,0,4,10,19,5,0,3,1,1,5
10/19/2011,0,4,10,19,6,0,3,1,1,25
10/19/2011,0,4,10,19,7,0,3,1,2,69
10/19/2011,0,4,10,19,8,0,3,1,8,197
10/19/2011,0,4,10,19,9,0,3,1,18,187
10/19/2011,0,4,10,19,10,0,3,1,12,106
10/19/2011,0,4,10,19,11,0,3,1,34,118
10/19/2011,0,4,10,19,12,0,3,1,11,114
10/19/2011,0,4,10,19,13,0,3,1,21,88
10/19/2011,0,4,10,19,14,0,3,1,15,77
10/19/2011,0,4,10,19,15,0,3,1,22,101
10/19/2011,0,4,10,19,16,0,3,1,19,177
