dteday,yr,season,mnth,day,hr,holiday,weekday,workingday,casual,registered
10/26/2012,1,4,10,26,15,0,5,1,143,308
10/26/2012,1,4,10,26,16,0,5,1,135,442
10/26/2012,1,4,10,26,17,0,5,1,126,694
10/26/2012,1,4,10,26,18,0,5,1,79,581
10/26/2012,1,4,10,26,19,0,5,1,73,401
10/26/2012,1,4,10,26,20,0,5,1,38,268
10/26/2012,1,4,10,26,21,0,5,1,41,254
10/26/2012,1,4,10,26,22,0,5,1,35,177
10/26/2012,1,4,10,26,23,0,5,1,20,161
10/27/2012,1,4,10,27,0,0,6,0,8,129
10/27/2012,1,4,10,27,1,0,6,0,24,125
10/27/2012,1,4,10,27,2,0,6,0,17,68
10/27/2012,1,4,10,27,3,0,6,0,6,23
10/27/2012,1,4,10,27,4,0,6,0,1,9
10/27/2012,1,4,10,27,5,0,6,0,3,9
10/27/2012,1,4,10,27,6,0,6,0,2,26
10/27/2012,1,4,10,27,7,0,6,0,8,81
10/27/2012,1,4,10,27,8,0,6,0,24,184
10/27/2012,1,4,10,27,9,0,6,0,89,242
10/27/2012,1,4,10,27,10,0,6,0,163,311
10/27/2012,1,4,10,27,11,0,6,0,198,390
10/27/2012,1,4,10,27,12,0,6,0,262,401
10/27/2012,1,4,10,27,13,0,6,0,311,452
10/27/2012,1,4,10,27,14,0,6,0,323,422
10/27/2012,1,4,10,27,15,0,6,0,311,403
10/27/2012,1,4,10,27,16,0,6,0,255,352
10/27/2012,1,4,10,27,17,0,6,0,249,372
10/27/2012,1,4,10,27,18,0,6,0,136,315
10/27/2012,1,4,10,27,19,0,6,0,68,235
10/27/2012,1,4,10,27,20,0,6,0,56,235
10/27/2012,1,4,10,27,21,0,6,0,50,162
10/27/2012,1,4,10,27,22,0,6,0,39,113
10/27/2012,1,4,10,27,23,0,6,0,32,138
10/28/2012,1,4,10,28,0,0,0,0,18,94
10/28/2012,1,4,10,28,1,0,0,0,23,113
10/28/2012,1,4,10,28,2,0,0,0,15,96
10/28/2012,1,4,10,28,3,0,0,0,19,63
10/28/2012,1,4,10,28,4,0,0,0,1,16
10/28/2012,1,4,10,28,5,0,0,0,7,24
10/28/2012,1,4,10,28,6,0,0,0,5,29
10/28/2012,1,4,10,28,7,0,0,0,18,50
10/28/2012,1,4,10,28,8,0,0,0,53,115
10/28/2012,1,4,10,28,9,0,0,0,125,208
10/28/2012,1,4,10,28,10,0,0,0,118,311
10/28/2012,1,4,10,28,11,0,0,0,111,354
10/28/2012,1,4,10,28,12,0,0,0,116,370
10/28/2012,1,4,10,28,13,0,0,0,76,318
10/28/2012,1,4,10,28,14,0,0,0,96,301
10/28/2012,1,4,10,28,15,0,0,0,77,227
10/28/2012,1,4,10,28,16,0,0,0,40,248
10/28/2012,1,4,10,28,17,0,0,0,38,190
10/28/2012,1,4,10,28,18,0,0,0,16,133
10/28/2012,1,4,10,28,19,0,0,0,8,49
10/28/2012,1,4,10,28,20,0,0,0,2,48
10/28/2012,1,4,10,28,21,0,0,0,3,46
10/28/2012,1,4,10,28,22,0,0,0,2,32
10/28/2012,1,4,10,28,23,0,0,0,3,14
10/29/2012,1,4,10,29,0,0,1,1,2,17
10/30/2012,1,4,10,30,13,0,2,1,12,107
10/30/2012,1,4,10,30,14,0,2,1,6,115
10/30/2012,1,4,10,30,15,0,2,1,11,116
10/30/2012,1,4,10,30,16,0,2,1,13,80
10/30/2012,1,4,10,30,17,0,2,1,20,107
10/30/2012,1,4,10,30,18,0,2,1,2,136
10/30/2012,1,4,10,30,19,0,2,1,7,111
10/30/2012,1,4,10,30,20,0,2,1,3,73
10/30/2012,1,4,10,30,21,0,2,1,5,62
10/30/2012,1,4,10,30,22,0,2,1,2,61
10/30/2012,1,4,10,30,23,0,2,1,4,38
10/31/2012,1,4,10,31,0,0,3,1,0,13
10/31/2012,1,4,10,31,1,0,3,1,1,10
10/31/2012,1,4,10,31,2,0,3,1,0,4
10/31/2012,1,4,10,31,3,0,3,1,1,5
10/31/2012,1,4,10,31,4,0,3,1,0,2
10/31/2012,1,4,10,31,5,0,3,1,1,26
10/31/2012,1,4,10,31,6,0,3,1,0,113
10/31/2012,1,4,10,31,7,0,3,1,4,336
10/31/2012,1,4,10,31,8,0,3,1,4,612
10/31/2012,1,4,10,31,9,0,3,1,18,282
10/31/2012,1,4,10,31,10,0,3,1,19,144
10/31/2012,1,4,10,31,11,0,3,1,38,154
10/31/2012,1,4,10,31,12,0,3,1,42,194
10/31/2012,1,4,10,31,13,0,3,1,23,193
10/31/2012,1,4,10,31,14,0,3,1,43,176
10/31/2012,1,4,10,31,15,0,3,1,34,199
10/31/2012,1,4,10,31,16,0,3,1,49,370
10/31/2012,1,4,10,31,17,0,3,1,40,686
10/31/2012,1,4,10,31,18,0,3,1,26,553
10/31/2012,1,4,10,31,19,0,3,1,28,385
10/31/2012,1,4,10,31,20,0,3,1,7,256
10/31/2012,1,4,10,31,21,0,3,1,13,182
10/31/2012,1,4,10,31,22,0,3,1,16,144
10/31/2012,1,4,10,31,23,0,3,1,8,96
11/1/2012,1,4,11,1,0,0,4,1,6,49
11/1/2012,1,4,11,1,1,0,4,1,9,24
11/1/2012,1,4,11,1,2,0,4,1,8,7
11/1/2012,1,4,11,1,3,0,4,1,6,12
11/1/2012,1,4,11,1,4,0,4,1,2,5
11/1/2012,1,4,11,1,5,0,4,1,2,41
11/1/2012,1,4,11,1,6,0,4,1,2,143
11/1/2012,1,4,11,1,7,0,4,1,7,416
11/1/2012,1,4,11,1,8,0,4,1,10,665
11/1/2012,1,4,11,1,9,0,4,1,22,312
11/1/2012,1,4,11,1,10,0,4,1,11,130
11/1/2012,1,4,11,1,11,0,4,1,15,158
11/1/2012,1,4,11,1,12,0,4,1,21,195
11/1/2012,1,4,11,1,13,0,4,1,50,201
11/1/2012,1,4,11,1,14,0,4,1,29,151
11/1/2012,1,4,11,1,15,0,4,1,36,181
11/1/2012,1,4,11,1,16,0,4,1,29,310
11/1/2012,1,4,11,1,17,0,4,1,38,654
11/1/2012,1,4,11,1,18,0,4,1,48,625
11/1/2012,1,4,11,1,19,0,4,1,29,426
11/1/2012,1,4,11,1,20,0,4,1,14,277
11/1/2012,1,4,11,1,21,0,4,1,30,240
11/1/2012,1,4,11,1,22,0,4,1,25,172
11/1/2012,1,4,11,1,23,0,4,1,9,114
11/2/2012,1,4,11,2,0,0,5,1,8,37
11/2/2012,1,4,11,2,1,0,5,1,6,21
11/2/2012,1,4,11,2,2,0,5,1,1,4
11/2/2012,1,4,11,2,3,0,5,1,1,5
11/2/2012,1,4,11,2,4,0,5,1,1,3
11/2/2012,1,4,11,2,5,0,5,1,2,27
11/2/2012,1,4,11,2,6,0,5,1,2,117
11/2/2012,1,4,11,2,7,0,5,1,9,351
11/2/2012,1,4,11,2,8,0,5,1,29,653
11/2/2012,1,4,11,2,9,0,5,1,28,357
11/2/2012,1,4,11,2,10,0,5,1,19,180
11/2/2012,1,4,11,2,11,0,5,1,43,181
11/2/2012,1,4,11,2,12,0,5,1,50,237
11/2/2012,1,4,11,2,13,0,5,1,65,232
11/2/2012,1,4,11,2,14,0,5,1,61,196
11/2/2012,1,4,11,2,15,0,5,1,52,257
11/2/2012,1,4,11,2,16,0,5,1,46,370
11/2/2012,1,4,11,2,17,0,5,1,58,583
11/2/2012,1,4,11,2,18,0,5,1,30,487
11/2/2012,1,4,11,2,19,0,5,1,39,338
11/2/2012,1,4,11,2,20,0,5,1,12,204
11/2/2012,1,4,11,2,21,0,5,1,24,135
11/2/2012,1,4,11,2,22,0,5,1,12,132
11/2/2012,1,4,11,2,23,0,5,1,12,110
11/3/2012,1,4,11,3,0,0,6,0,7,96
11/3/2012,1,4,11,3,1,0,6,0,7,85
11/3/2012,1,4,11,3,2,0,6,0,8,33
11/3/2012,1,4,11,3,3,0,6,0,7,24
11/3/2012,1,4,11,3,4,0,6,0,6,5
11/3/2012,1,4,11,3,5,0,6,0,2,10
11/3/2012,1,4,11,3,6,0,6,0,2,14
11/3/2012,1,4,11,3,7,0,6,0,2,60
11/3/2012,1,4,11,3,8,0,6,0,8,129
11/3/2012,1,4,11,3,9,0,6,0,32,190
11/3/2012,1,4,11,3,10,0,6,0,66,257
11/3/2012,1,4,11,3,11,0,6,0,57,286
11/3/2012,1,4,11,3,12,0,6,0,72,317
11/3/2012,1,4,11,3,13,0,6,0,111,341
11/3/2012,1,4,11,3,14,0,6,0,134,316
11/3/2012,1,4,11,3,15,0,6,0,118,333
11/3/2012,1,4,11,3,16,0,6,0,106,289
11/3/2012,1,4,11,3,17,0,6,0,113,300
11/3/2012,1,4,11,3,18,0,6,0,56,236
11/3/2012,1,4,11,3,19,0,6,0,23,219
11/3/2012,1,4,11,3,20,0,6,0,21,155
11/3/2012,1,4,11,3,21,0,6,0,32,137
11/3/2012,1,4,11,3,22,0,6,0,11,130
11/3/2012,1,4,11,3,23,0,6,0,16,135
11/4/2012,1,4,11,4,0,0,0,0,3,94
11/4/2012,1,4,11,4,1,0,0,0,27,141
11/4/2012,1,4,11,4,2,0,0,0,4,28
11/4/2012,1,4,11,4,3,0,0,0,2,12
11/4/2012,1,4,11,4,4,0,0,0,2,4
11/4/2012,1,4,11,4,5,0,0,0,1,7
11/4/2012,1,4,11,4,6,0,0,0,2,11
11/4/2012,1,4,11,4,7,0,0,0,12,41
11/4/2012,1,4,11,4,8,0,0,0,32,112
11/4/2012,1,4,11,4,9,0,0,0,57,163
11/4/2012,1,4,11,4,10,0,0,0,71,284
11/4/2012,1,4,11,4,11,0,0,0,135,313
11/4/2012,1,4,11,4,12,0,0,0,148,351
11/4/2012,1,4,11,4,13,0,0,0,123,373
11/4/2012,1,4,11,4,14,0,0,0,147,357
11/4/2012,1,4,11,4,15,0,0,0,150,302
11/4/2012,1,4,11,4,16,0,0,0,117,313
11/4/2012,1,4,11,4,17,0,0,0,58,272
11/4/2012,1,4,11,4,18,0,0,0,29,203
11/4/2012,1,4,11,4,19,0,0,0,25,205
11/4/2012,1,4,11,4,20,0,0,0,5,131
11/4/2012,1,4,11,4,21,0,0,0,17,73
11/4/2012,1,4,11,4,22,0,0,0,13,61
11/4/2012,1,4,11,4,23,0,0,0,13,43
11/5/2012,1,4,11,5,0,0,1,1,1,17
11/5/2012,1,4,11,5,1,0,1,1,1,10
11/5/2012,1,4,11,5,2,0,1,1,2,1
11/5/2012,1,4,11,5,3,0,1,1,2,5
11/5/2012,1,4,11,5,4,0,1,1,3,8
11/5/2012,1,4,11,5,5,0,1,1,2,40
11/5/2012,1,4,11,5,6,0,1,1,2,132
11/5/2012,1,4,11,5,7,0,1,1,9,455
11/5/2012,1,4,11,5,8,0,1,1,17,626
11/5/2012,1,4,11,5,9,0,1,1,19,241
11/5/2012,1,4,11,5,10,0,1,1,28,109
11/5/2012,1,4,11,5,11,0,1,1,32,121
11/5/2012,1,4,11,5,12,0,1,1,36,203
11/5/2012,1,4,11,5,13,0,1,1,40,185
11/5/2012,1,4,11,5,14,0,1,1,29,162
11/5/2012,1,4,11,5,15,0,1,1,25,209
11/5/2012,1,4,11,5,16,0,1,1,33,322
11/5/2012,1,4,11,5,17,0,1,1,35,606
11/5/2012,1,4,11,5,18,0,1,1,17,520
11/5/2012,1,4,11,5,19,0,1,1,12,363
11/5/2012,1,4,11,5,20,0,1,1,11,225
11/5/2012,1,4,11,5,21,0,1,1,9,146
11/5/2012,1,4,11,5,22,0,1,1,2,108
11/5/2012,1,4,11,5,23,0,1,1,1,55
11/6/2012,1,4,11,6,0,0,2,1,1,15
11/6/2012,1,4,11,6,1,0,2,1,1,10
11/6/2012,1,4,11,6,2,0,2,1,0,2
11/6/2012,1,4,11,6,3,0,2,1,1,6
11/6/2012,1,4,11,6,4,0,2,1,0,4
11/6/2012,1,4,11,6,5,0,2,1,2,42
11/6/2012,1,4,11,6,6,0,2,1,4,140
11/6/2012,1,4,11,6,7,0,2,1,10,380
11/6/2012,1,4,11,6,8,0,2,1,18,565
11/6/2012,1,4,11,6,9,0,2,1,26,340
11/6/2012,1,4,11,6,10,0,2,1,39,186
11/6/2012,1,4,11,6,11,0,2,1,40,179
11/6/2012,1,4,11,6,12,0,2,1,29,214
11/6/2012,1,4,11,6,13,0,2,1,47,234
11/6/2012,1,4,11,6,14,0,2,1,42,193
11/6/2012,1,4,11,6,15,0,2,1,46,229
11/6/2012,1,4,11,6,16,0,2,1,31,366
11/6/2012,1,4,11,6,17,0,2,1,31,599
11/6/2012,1,4,11,6,18,0,2,1,18,474
11/6/2012,1,4,11,6,19,0,2,1,16,358
11/6/2012,1,4,11,6,20,0,2,1,8,215
11/6/2012,1,4,11,6,21,0,2,1,15,139
11/6/2012,1,4,11,6,22,0,2,1,15,133
11/6/2012,1,4,11,6,23,0,2,1,20,188
11/7/2012,1,4,11,7,0,0,3,1,47,231
11/7/2012,1,4,11,7,1,0,3,1,7,88
11/7/2012,1,4,11,7,2,0,3,1,4,65
11/7/2012,1,4,11,7,3,0,3,1,3,11
11/7/2012,1,4,11,7,4,0,3,1,0,6
11/7/2012,1,4,11,7,5,0,3,1,1,29
11/7/2012,1,4,11,7,6,0,3,1,1,112
11/7/2012,1,4,11,7,7,0,3,1,6,316
11/7/2012,1,4,11,7,8,0,3,1,16,580
11/7/2012,1,4,11,7,9,0,3,1,18,353
11/7/2012,1,4,11,7,10,0,3,1,25,148
11/7/2012,1,4,11,7,11,0,3,1,16,134
11/7/2012,1,4,11,7,12,0,3,1,22,185
11/7/2012,1,4,11,7,13,0,3,1,24,160
11/7/2012,1,4,11,7,14,0,3,1,17,139
11/7/2012,1,4,11,7,15,0,3,1,21,180
11/7/2012,1,4,11,7,16,0,3,1,21,247
11/7/2012,1,4,11,7,17,0,3,1,17,503
11/7/2012,1,4,11,7,18,0,3,1,15,445
11/7/2012,1,4,11,7,19,0,3,1,18,304
11/7/2012,1,4,11,7,20,0,3,1,5,246
11/7/2012,1,4,11,7,21,0,3,1,6,123
11/7/2012,1,4,11,7,22,0,3,1,2,53
11/7/2012,1,4,11,7,23,0,3,1,4,39
11/8/2012,1,4,11,8,0,0,4,1,1,11
11/8/2012,1,4,11,8,1,0,4,1,2,13
11/8/2012,1,4,11,8,2,0,4,1,1,2
11/8/2012,1,4,11,8,4,0,4,1,2,11
11/8/2012,1,4,11,8,5,0,4,1,0,32
11/8/2012,1,4,11,8,6,0,4,1,3,124
11/8/2012,1,4,11,8,7,0,4,1,10,408
11/8/2012,1,4,11,8,8,0,4,1,17,654
11/8/2012,1,4,11,8,9,0,4,1,20,250
11/8/2012,1,4,11,8,10,0,4,1,14,150
11/8/2012,1,4,11,8,11,0,4,1,14,152
11/8/2012,1,4,11,8,12,0,4,1,34,204
11/8/2012,1,4,11,8,13,0,4,1,31,192
11/8/2012,1,4,11,8,14,0,4,1,34,151
11/8/2012,1,4,11,8,15,0,4,1,30,198
11/8/2012,1,4,11,8,16,0,4,1,19,323
11/8/2012,1,4,11,8,17,0,4,1,34,553
11/8/2012,1,4,11,8,18,0,4,1,17,493
11/8/2012,1,4,11,8,19,0,4,1,12,356
11/8/2012,1,4,11,8,20,0,4,1,11,237
11/8/2012,1,4,11,8,21,0,4,1,9,219
11/8/2012,1,4,11,8,22,0,4,1,15,149
11/8/2012,1,4,11,8,23,0,4,1,3,79
11/9/2012,1,4,11,9,0,0,5,1,10,48
11/9/2012,1,4,11,9,1,0,5,1,1,14
11/9/2012,1,4,11,9,2,0,5,1,2,13
11/9/2012,1,4,11,9,3,0,5,1,1,3
11/9/2012,1,4,11,9,4,0,5,1,1,16
11/9/2012,1,4,11,9,5,0,5,1,2,22
11/9/2012,1,4,11,9,6,0,5,1,6,128
11/9/2012,1,4,11,9,7,0,5,1,7,329
11/9/2012,1,4,11,9,8,0,5,1,26,670
11/9/2012,1,4,11,9,9,0,5,1,21,301
11/9/2012,1,4,11,9,10,0,5,1,35,165
11/9/2012,1,4,11,9,11,0,5,1,64,182
11/9/2012,1,4,11,9,12,0,5,1,49,216
11/9/2012,1,4,11,9,13,0,5,1,60,234
11/9/2012,1,4,11,9,14,0,5,1,68,209
11/9/2012,1,4,11,9,15,0,5,1,76,275
11/9/2012,1,4,11,9,16,0,5,1,58,379
11/9/2012,1,4,11,9,17,0,5,1,59,590
11/9/2012,1,4,11,9,18,0,5,1,47,452
11/9/2012,1,4,11,9,19,0,5,1,28,328
11/9/2012,1,4,11,9,20,0,5,1,21,237
11/9/2012,1,4,11,9,21,0,5,1,21,173
11/9/2012,1,4,11,9,22,0,5,1,18,148
11/9/2012,1,4,11,9,23,0,5,1,18,139
11/10/2012,1,4,11,10,0,0,6,0,17,108
11/10/2012,1,4,11,10,1,0,6,0,6,65
11/10/2012,1,4,11,10,2,0,6,0,3,44
11/10/2012,1,4,11,10,3,0,6,0,7,8
11/10/2012,1,4,11,10,4,0,6,0,3,6
11/10/2012,1,4,11,10,5,0,6,0,1,6
11/10/2012,1,4,11,10,6,0,6,0,6,13
11/10/2012,1,4,11,10,7,0,6,0,12,54
11/10/2012,1,4,11,10,8,0,6,0,17,132
11/10/2012,1,4,11,10,9,0,6,0,41,213
11/10/2012,1,4,11,10,10,0,6,0,87,266
11/10/2012,1,4,11,10,11,0,6,0,141,320
11/10/2012,1,4,11,10,12,0,6,0,259,350
11/10/2012,1,4,11,10,13,0,6,0,266,380
11/10/2012,1,4,11,10,14,0,6,0,281,349
11/10/2012,1,4,11,10,15,0,6,0,214,348
11/10/2012,1,4,11,10,16,0,6,0,228,380
11/10/2012,1,4,11,10,17,0,6,0,181,315
11/10/2012,1,4,11,10,18,0,6,0,104,258
11/10/2012,1,4,11,10,19,0,6,0,53,225
11/10/2012,1,4,11,10,20,0,6,0,40,155
11/10/2012,1,4,11,10,21,0,6,0,49,166
11/10/2012,1,4,11,10,22,0,6,0,40,156
11/10/2012,1,4,11,10,23,0,6,0,24,117
11/11/2012,1,4,11,11,0,0,0,0,15,112
11/11/2012,1,4,11,11,1,0,0,0,24,79
11/11/2012,1,4,11,11,2,0,0,0,13,60
11/11/2012,1,4,11,11,3,0,0,0,7,36
11/11/2012,1,4,11,11,4,0,0,0,6,8
11/11/2012,1,4,11,11,5,0,0,0,0,9
11/11/2012,1,4,11,11,6,0,0,0,4,18
11/11/2012,1,4,11,11,7,0,0,0,10,53
11/11/2012,1,4,11,11,8,0,0,0,33,89
11/11/2012,1,4,11,11,9,0,0,0,92,176
11/11/2012,1,4,11,11,10,0,0,0,134,274
11/11/2012,1,4,11,11,11,0,0,0,178,321
11/11/2012,1,4,11,11,12,0,0,0,196,392
11/11/2012,1,4,11,11,13,0,0,0,260,421
11/11/2012,1,4,11,11,14,0,0,0,293,364
11/11/2012,1,4,11,11,15,0,0,0,302,417
11/11/2012,1,4,11,11,16,0,0,0,261,395
11/11/2012,1,4,11,11,17,0,0,0,149,339
11/11/2012,1,4,11,11,18,0,0,0,103,305
11/11/2012,1,4,11,11,19,0,0,0,67,205
11/11/2012,1,4,11,11,20,0,0,0,55,148
11/11/2012,1,4,11,11,21,0,0,0,42,124
11/11/2012,1,4,11,11,22,0,0,0,22,115
11/11/2012,1,4,11,11,23,0,0,0,14,90
11/12/2012,1,4,11,12,0,1,1,0,7,45
11/12/2012,1,4,11,12,1,1,1,0,2,23
11/12/2012,1,4,11,12,2,1,1,0,7,16
11/12/2012,1,4,11,12,3,1,1,0,1,3
11/12/2012,1,4,11,12,4,1,1,0,2,5
11/12/2012,1,4,11,12,5,1,1,0,1,20
11/12/2012,1,4,11,12,6,1,1,0,8,66
11/12/2012,1,4,11,12,7,1,1,0,14,245
11/12/2012,1,4,11,12,8,1,1,0,51,492
11/12/2012,1,4,11,12,9,1,1,0,58,334
11/12/2012,1,4,11,12,10,1,1,0,83,186
11/12/2012,1,4,11,12,11,1,1,0,110,252
11/12/2012,1,4,11,12,12,1,1,0,106,316
11/12/2012,1,4,11,12,13,1,1,0,106,309
11/12/2012,1,4,11,12,14,1,1,0,135,312
11/12/2012,1,4,11,12,15,1,1,0,100,277
11/12/2012,1,4,11,12,16,1,1,0,88,349
11/12/2012,1,4,11,12,17,1,1,0,64,527
11/12/2012,1,4,11,12,18,1,1,0,66,488
11/12/2012,1,4,11,12,19,1,1,0,28,320
11/12/2012,1,4,11,12,20,1,1,0,32,275
11/12/2012,1,4,11,12,21,1,1,0,8,142
11/12/2012,1,4,11,12,22,1,1,0,13,102
11/12/2012,1,4,11,12,23,1,1,0,1,59
11/13/2012,1,4,11,13,0,0,2,1,6,20
11/13/2012,1,4,11,13,1,0,2,1,0,2
11/13/2012,1,4,11,13,2,0,2,1,8,6
11/13/2012,1,4,11,13,3,0,2,1,2,3
11/13/2012,1,4,11,13,4,0,2,1,1,11
11/13/2012,1,4,11,13,5,0,2,1,0,15
11/13/2012,1,4,11,13,6,0,2,1,3,50
11/13/2012,1,4,11,13,7,0,2,1,1,103
11/13/2012,1,4,11,13,8,0,2,1,5,209
11/13/2012,1,4,11,13,9,0,2,1,1,106
11/13/2012,1,4,11,13,10,0,2,1,11,86
11/13/2012,1,4,11,13,11,0,2,1,20,130
11/13/2012,1,4,11,13,12,0,2,1,17,182
11/13/2012,1,4,11,13,13,0,2,1,28,185
11/13/2012,1,4,11,13,14,0,2,1,35,171
11/13/2012,1,4,11,13,15,0,2,1,31,181
11/13/2012,1,4,11,13,16,0,2,1,29,284
11/13/2012,1,4,11,13,17,0,2,1,31,572
11/13/2012,1,4,11,13,18,0,2,1,46,516
11/13/2012,1,4,11,13,19,0,2,1,10,341
11/13/2012,1,4,11,13,20,0,2,1,13,213
11/13/2012,1,4,11,13,21,0,2,1,7,175
11/13/2012,1,4,11,13,22,0,2,1,16,122
11/13/2012,1,4,11,13,23,0,2,1,4,75
11/14/2012,1,4,11,14,0,0,3,1,5,22
11/14/2012,1,4,11,14,1,0,3,1,2,7
11/14/2012,1,4,11,14,2,0,3,1,1,3
11/14/2012,1,4,11,14,3,0,3,1,0,2
11/14/2012,1,4,11,14,4,0,3,1,1,8
11/14/2012,1,4,11,14,5,0,3,1,0,36
11/14/2012,1,4,11,14,6,0,3,1,5,144
11/14/2012,1,4,11,14,7,0,3,1,8,402
11/14/2012,1,4,11,14,8,0,3,1,28,666
11/14/2012,1,4,11,14,9,0,3,1,20,307
11/14/2012,1,4,11,14,10,0,3,1,19,155
11/14/2012,1,4,11,14,11,0,3,1,23,123
11/14/2012,1,4,11,14,12,0,3,1,41,202
11/14/2012,1,4,11,14,13,0,3,1,30,179
11/14/2012,1,4,11,14,14,0,3,1,21,163
11/14/2012,1,4,11,14,15,0,3,1,30,225
11/14/2012,1,4,11,14,16,0,3,1,32,292
11/14/2012,1,4,11,14,17,0,3,1,17,561
11/14/2012,1,4,11,14,18,0,3,1,25,545
11/14/2012,1,4,11,14,19,0,3,1,26,365
11/14/2012,1,4,11,14,20,0,3,1,16,254
11/14/2012,1,4,11,14,21,0,3,1,3,205
11/14/2012,1,4,11,14,22,0,3,1,7,169
11/14/2012,1,4,11,14,23,0,3,1,7,75
11/15/2012,1,4,11,15,0,0,4,1,2,35
11/15/2012,1,4,11,15,1,0,4,1,2,11
11/15/2012,1,4,11,15,2,0,4,1,1,9
11/15/2012,1,4,11,15,3,0,4,1,0,2
11/15/2012,1,4,11,15,4,0,4,1,1,7
11/15/2012,1,4,11,15,5,0,4,1,1,31
11/15/2012,1,4,11,15,6,0,4,1,2,148
11/15/2012,1,4,11,15,7,0,4,1,5,400
11/15/2012,1,4,11,15,8,0,4,1,22,627
11/15/2012,1,4,11,15,9,0,4,1,15,303
11/15/2012,1,4,11,15,10,0,4,1,12,144
11/15/2012,1,4,11,15,11,0,4,1,26,135
11/15/2012,1,4,11,15,12,0,4,1,30,186
11/15/2012,1,4,11,15,13,0,4,1,18,194
11/15/2012,1,4,11,15,14,0,4,1,28,176
11/15/2012,1,4,11,15,15,0,4,1,24,188
11/15/2012,1,4,11,15,16,0,4,1,25,320
11/15/2012,1,4,11,15,17,0,4,1,20,538
11/15/2012,1,4,11,15,18,0,4,1,11,565
11/15/2012,1,4,11,15,19,0,4,1,9,372
11/15/2012,1,4,11,15,20,0,4,1,24,264
11/15/2012,1,4,11,15,21,0,4,1,18,201
11/15/2012,1,4,11,15,22,0,4,1,11,145
11/15/2012,1,4,11,15,23,0,4,1,5,115
11/16/2012,1,4,11,16,0,0,5,1,8,60
11/16/2012,1,4,11,16,1,0,5,1,3,13
11/16/2012,1,4,11,16,2,0,5,1,1,11
11/16/2012,1,4,11,16,3,0,5,1,0,3
11/16/2012,1,4,11,16,4,0,5,1,1,7
11/16/2012,1,4,11,16,5,0,5,1,2,31
11/16/2012,1,4,11,16,6,0,5,1,5,128
11/16/2012,1,4,11,16,7,0,5,1,3,359
11/16/2012,1,4,11,16,8,0,5,1,18,696
11/16/2012,1,4,11,16,9,0,5,1,19,327
11/16/2012,1,4,11,16,10,0,5,1,34,167
11/16/2012,1,4,11,16,11,0,5,1,31,182
11/16/2012,1,4,11,16,12,0,5,1,29,264
11/16/2012,1,4,11,16,13,0,5,1,50,223
11/16/2012,1,4,11,16,14,0,5,1,48,206
11/16/2012,1,4,11,16,15,0,5,1,28,234
11/16/2012,1,4,11,16,16,0,5,1,34,352
11/16/2012,1,4,11,16,17,0,5,1,39,536
11/16/2012,1,4,11,16,18,0,5,1,23,485
11/16/2012,1,4,11,16,19,0,5,1,24,303
11/16/2012,1,4,11,16,20,0,5,1,21,209
11/16/2012,1,4,11,16,21,0,5,1,19,154
11/16/2012,1,4,11,16,22,0,5,1,24,141
11/16/2012,1,4,11,16,23,0,5,1,12,111
11/17/2012,1,4,11,17,0,0,6,0,12,97
11/17/2012,1,4,11,17,1,0,6,0,11,71
11/17/2012,1,4,11,17,2,0,6,0,9,43
11/17/2012,1,4,11,17,3,0,6,0,2,16
11/17/2012,1,4,11,17,4,0,6,0,2,8
11/17/2012,1,4,11,17,5,0,6,0,1,7
11/17/2012,1,4,11,17,6,0,6,0,1,23
11/17/2012,1,4,11,17,7,0,6,0,6,67
11/17/2012,1,4,11,17,8,0,6,0,31,140
11/17/2012,1,4,11,17,9,0,6,0,46,197
11/17/2012,1,4,11,17,10,0,6,0,63,260
11/17/2012,1,4,11,17,11,0,6,0,78,340
11/17/2012,1,4,11,17,12,0,6,0,118,361
11/17/2012,1,4,11,17,13,0,6,0,177,343
11/17/2012,1,4,11,17,14,0,6,0,176,382
11/17/2012,1,4,11,17,15,0,6,0,173,371
11/17/2012,1,4,11,17,16,0,6,0,145,327
11/17/2012,1,4,11,17,17,0,6,0,99,299
11/17/2012,1,4,11,17,18,0,6,0,35,239
11/17/2012,1,4,11,17,19,0,6,0,43,205
11/17/2012,1,4,11,17,20,0,6,0,31,144
11/17/2012,1,4,11,17,21,0,6,0,13,121
11/17/2012,1,4,11,17,22,0,6,0,16,132
11/17/2012,1,4,11,17,23,0,6,0,17,111
11/18/2012,1,4,11,18,0,0,0,0,12,120
11/18/2012,1,4,11,18,1,0,0,0,12,78
11/18/2012,1,4,11,18,2,0,0,0,9,67
11/18/2012,1,4,11,18,3,0,0,0,7,34
11/18/2012,1,4,11,18,4,0,0,0,5,10
11/18/2012,1,4,11,18,5,0,0,0,3,4
11/18/2012,1,4,11,18,6,0,0,0,3,15
11/18/2012,1,4,11,18,7,0,0,0,1,36
11/18/2012,1,4,11,18,8,0,0,0,20,102
11/18/2012,1,4,11,18,9,0,0,0,47,152
11/18/2012,1,4,11,18,10,0,0,0,80,252
11/18/2012,1,4,11,18,11,0,0,0,90,264
11/18/2012,1,4,11,18,12,0,0,0,102,343
11/18/2012,1,4,11,18,13,0,0,0,111,331
11/18/2012,1,4,11,18,14,0,0,0,126,305
11/18/2012,1,4,11,18,15,0,0,0,87,315
11/18/2012,1,4,11,18,16,0,0,0,60,315
